host,stage,detection_timestamp,source,SYSCALL,Intermediate_process,detection_details,threat_Score,certainity_Score
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717699072:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717703168:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717707264:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717711360:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717715456:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717719552:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717723648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717727744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717731840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717735936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717744128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717748224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717752320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717756416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717760512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717764608:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717768704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717772800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717776896:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717780992:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717785088:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717789184:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717797376:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717801472:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717805568:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717809664:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717813760:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717821952:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717826048:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717830144:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717834240:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717838336:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717850624:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717871104:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717875200:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717879296:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717883392:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717887488:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717891584:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717895680:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717903872:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717907968:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717916160:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717924352:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717928448:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717932544:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717936640:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717940736:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717944832:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717948928:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717953024:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717957120:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717961216:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717965312:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717969408:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717973504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717977600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717981696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717985792:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836717998080:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718002176:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718006272:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718014464:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718018560:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718030848:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718039040:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718043136:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718047232:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718051328:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718186496:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718190592:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718194688:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718198784:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718202880:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718206976:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718211072:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718215168:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718219264:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718223360:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718227456:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718231552:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718235648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718239744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718243840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718247936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718321664:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718325760:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718329856:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718333952:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718338048:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718342144:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718346240:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718350336:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718452736:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718456832:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718460928:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718465024:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718469120:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718473216:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718477312:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718481408:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718485504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:41:43.000000000-04:00,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:06187E2A-0000-0000-0000-000000000020,MPROTECT  23836718489600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
